Date,Close price,Open price,High price,Low price,Volume,
29/08/2024,"1,281.47","1,281.44","1,288.20","1,280.24",634.09,
28/08/2024,"1,281.44","1,280.56","1,285.72","1,276.90",717.62,
27/08/2024,"1,280.56","1,280.02","1,282.92","1,274.70",660.80,
26/08/2024,"1,280.02","1,285.32","1,290.45","1,278.72",775.47,
23/08/2024,"1,285.32","1,282.78","1,287.43","1,276.43",724.87,
22/08/2024,"1,282.78","1,284.05","1,288.42","1,280.42",687.37,
21/08/2024,"1,284.05","1,272.55","1,284.05","1,268.91",836.42,
20/08/2024,"1,272.55","1,261.62","1,275.95","1,261.62",810.16,
19/08/2024,"1,261.62","1,252.23","1,263.84","1,252.23",698.63,
16/08/2024,"1,252.23","1,223.56","1,253.24","1,223.56",965.06,
15/08/2024,"1,223.56","1,230.36","1,231.69","1,222.28",497.06,
14/08/2024,"1,230.36","1,230.42","1,236.51","1,228.93",507.18,
13/08/2024,"1,230.42","1,229.81","1,231.55","1,223.01",539.12,
12/8/2024,"1,230.28","1,223.64","1,231.46","1,221.16",551.15,
9/8/2024,"1,223.64","1,208.32","1,225.02","1,208.32",586.76,
8/8/2024,"1,208.32","1,215.88","1,219.97","1,202.58",758.83,
7/8/2024,"1,215.88","1,210.28","1,217.79","1,205.11",623.85,
6/8/2024,"1,210.28","1,188.07","1,213.35","1,186.74",688.84,
5/8/2024,"1,188.07","1,236.60","1,236.60","1,184.53",1.04M,
2/8/2024,"1,236.60","1,226.96","1,236.60","1,209.77",696.66,
1/8/2024,"1,226.96","1,251.51","1,257.85","1,222.51",897.26,
31/07/2024,"1,251.51","1,245.06","1,255.77","1,245.06",748.85,
30/07/2024,"1,245.06","1,246.60","1,248.73","1,236.97",653.07,
29/07/2024,"1,246.60","1,242.11","1,249.68","1,242.11",496.87,
26/07/2024,"1,242.11","1,233.19","1,242.11","1,233.19",458.79,
25/07/2024,"1,233.19","1,238.47","1,238.47","1,226.20",484.41,
24/07/2024,"1,238.47","1,231.81","1,242.40","1,218.65",740.26,
23/07/2024,"1,231.81","1,254.64","1,258.74","1,231.81",728.38,
22/07/2024,"1,254.64","1,264.78","1,267.43","1,245.02",923.63,
19/07/2024,"1,264.78","1,274.44","1,279.94","1,260.68",791.80,
18/07/2024,"1,274.44","1,268.66","1,274.67","1,256.21",739.04,
17/07/2024,"1,268.66","1,281.18","1,290.76","1,256.42",1.23M,
16/07/2024,"1,281.18","1,279.82","1,291.47","1,279.37",684.26,
15/07/2024,"1,279.82","1,280.75","1,286.37","1,276.27",573.51,
12/7/2024,"1,280.75","1,283.80","1,288.67","1,277.16",606.31,
11/7/2024,"1,283.80","1,285.94","1,293.32","1,283.80",697.23,
10/7/2024,"1,285.94","1,293.71","1,297.96","1,285.94",751.00,
9/7/2024,"1,293.71","1,283.56","1,294.15","1,283.56",821.81,
8/7/2024,"1,283.56","1,283.04","1,287.14","1,277.68",766.90,
5/7/2024,"1,283.04","1,279.89","1,284.98","1,276.93",616.50,
4/7/2024,"1,279.89","1,276.85","1,283.13","1,274.58",523.46,
3/7/2024,"1,276.85","1,269.79","1,278.14","1,268.23",589.51,
2/7/2024,"1,269.79","1,254.56","1,270.47","1,254.56",528.47,
1/7/2024,"1,254.56","1,245.32","1,254.56","1,240.07",487.19,
28/06/2024,"1,245.32","1,259.09","1,262.61","1,240.15",840.43,
27/06/2024,"1,259.09","1,261.24","1,262.49","1,255.12",596.99,
26/06/2024,"1,261.24","1,256.56","1,262.67","1,247.55",878.37,
25/06/2024,"1,256.56","1,254.12","1,260.07","1,250.25",835.30,
24/06/2024,"1,254.12","1,282.02","1,284.84","1,252.66",1.25M,
21/06/2024,"1,282.02","1,282.30","1,288.06","1,279.44",834.75,
20/06/2024,"1,282.30","1,279.79","1,286.54","1,273.54",932.55,
19/06/2024,"1,279.79","1,279.50","1,284.14","1,270.66",1.00M,
18/06/2024,"1,279.50","1,274.77","1,286.52","1,274.77",805.29,
17/06/2024,"1,274.77","1,279.91","1,283.10","1,272.54",900.56,
14/06/2024,"1,279.91","1,301.51","1,305.02","1,279.91",1.11M,
13/06/2024,"1,301.51","1,305.69","1,306.01","1,297.60",891.33,
12/6/2024,"1,300.19","1,284.41","1,301.35","1,281.71",895.26,
11/6/2024,"1,284.41","1,290.67","1,296.41","1,279.47",993.34,
10/6/2024,"1,290.67","1,287.58","1,297.39","1,287.44",858.65,
7/6/2024,"1,287.58","1,283.56","1,293.03","1,283.13",698.28,
6/6/2024,"1,283.56","1,288.79","1,292.02","1,278.40",893.07,
5/6/2024,"1,284.35","1,283.52","1,293.93","1,283.52",925.06,
4/6/2024,"1,283.52","1,280.00","1,289.31","1,280.00",935.85,
3/6/2024,"1,280.00","1,261.72","1,284.48","1,261.72",1.05M,
31/05/2024,"1,261.72","1,266.32","1,271.07","1,261.43",771.15,
30/05/2024,"1,266.32","1,272.64","1,272.64","1,251.80",1.05M,
29/05/2024,"1,272.64","1,281.73","1,285.63","1,271.60",1.07M,
28/05/2024,"1,281.73","1,267.68","1,281.73","1,267.68",868.58,
27/05/2024,"1,267.68","1,263.46","1,267.68","1,257.27",726.70,
24/05/2024,"1,261.93","1,281.03","1,285.07","1,250.28",1.37M,
23/05/2024,"1,281.03","1,266.91","1,281.03","1,262.29",968.13,
22/05/2024,"1,266.91","1,277.14","1,283.06","1,263.87",1.14M,
21/05/2024,"1,277.14","1,277.58","1,281.29","1,267.29",972.16,
20/05/2024,"1,277.58","1,273.11","1,285.19","1,273.11",1.16M,
17/05/2024,"1,273.11","1,268.78","1,274.27","1,266.32",937.04,
16/05/2024,"1,268.78","1,254.39","1,271.66","1,254.39",885.06,
15/05/2024,"1,254.39","1,243.28","1,257.92","1,243.28",880.17,
14/05/2024,"1,243.28","1,240.18","1,252.52","1,240.18",640.49,
13/05/2024,"1,240.18","1,244.70","1,249.20","1,233.56",741.58,
10/5/2024,"1,244.70","1,248.64","1,252.50","1,237.46",669.11,
9/5/2024,"1,248.64","1,250.46","1,256.80","1,243.29",771.55,
8/5/2024,"1,250.46","1,248.63","1,251.62","1,234.76",981.80,
7/5/2024,"1,248.63","1,241.58","1,250.63","1,240.09",707.90,
6/5/2024,"1,241.58","1,221.03","1,241.58","1,221.03",864.63,
3/5/2024,"1,221.03","1,216.36","1,225.75","1,216.36",643.43,
2/5/2024,"1,216.36","1,212.13","1,216.36","1,206.28",570.36,
26/04/2024,"1,209.52","1,204.97","1,216.60","1,198.73",620.88,
25/04/2024,"1,204.97","1,205.61","1,208.41","1,200.21",569.65,
24/04/2024,"1,205.61","1,177.40","1,207.61","1,177.40",820.08,
23/04/2024,"1,177.40","1,190.22","1,192.80","1,169.61",778.31,
22/04/2024,"1,190.22","1,174.85","1,193.88","1,174.85",708.58,
19/04/2024,"1,174.85","1,193.01","1,193.01","1,165.99",1.07M,
17/04/2024,"1,193.01","1,215.68","1,221.47","1,193.01",859.25,
16/04/2024,"1,215.68","1,216.61","1,222.45","1,191.73",1.36M,
15/04/2024,"1,216.61","1,276.60","1,281.81","1,216.61",1.46M,
12/4/2024,"1,276.60","1,258.20","1,278.39","1,258.20",944.45,
11/4/2024,"1,258.20","1,258.56","1,262.03","1,248.11",686.82,
10/4/2024,"1,258.56","1,262.82","1,268.72","1,258.56",702.28,
9/4/2024,"1,262.82","1,252.40","1,262.82","1,247.70",717.43,
8/4/2024,"1,250.35","1,255.11","1,258.40","1,246.87",876.04,
5/4/2024,"1,255.11","1,268.25","1,268.25","1,253.56",1.08M,
4/4/2024,"1,268.25","1,271.47","1,277.62","1,265.12",980.91,
3/4/2024,"1,271.47","1,287.04","1,288.99","1,271.47",1.08M,
2/4/2024,"1,287.04","1,281.52","1,287.04","1,268.48",1.09M,
1/4/2024,"1,281.52","1,284.09","1,286.80","1,274.09",971.21,
29/03/2024,"1,284.09","1,290.18","1,293.04","1,282.44",922.55,
28/03/2024,"1,290.18","1,283.09","1,293.90","1,283.09",1.01M,
27/03/2024,"1,283.09","1,282.21","1,286.72","1,276.95",919.28,
26/03/2024,"1,282.21","1,267.86","1,282.50","1,264.42",941.70,
25/03/2024,"1,267.86","1,281.80","1,286.84","1,264.51",1.24M,
22/03/2024,"1,281.80","1,276.42","1,291.27","1,276.38",1.38M,
21/03/2024,"1,276.42","1,260.08","1,276.42","1,260.08",1.25M,
20/03/2024,"1,260.08","1,242.46","1,261.55","1,235.46",915.57,
19/03/2024,"1,242.46","1,246.54","1,249.75","1,238.92",914.65,
18/03/2024,"1,243.56","1,263.78","1,269.90","1,221.67",1.71M,
15/03/2024,"1,263.78","1,264.26","1,271.63","1,252.36",1.07M,
14/03/2024,"1,264.26","1,270.51","1,276.41","1,258.67",1.06M,
13/03/2024,"1,270.51","1,245.00","1,270.51","1,245.00",982.23,
12/3/2024,"1,245.00","1,235.49","1,248.33","1,233.14",836.22,
11/3/2024,"1,235.49","1,247.35","1,254.01","1,233.49",975.99,
8/3/2024,"1,247.35","1,268.46","1,274.30","1,247.35",1.35M,
7/3/2024,"1,268.46","1,262.73","1,269.88","1,260.24",1.02M,
6/3/2024,"1,262.73","1,269.98","1,277.51","1,256.30",1.06M,
5/3/2024,"1,269.98","1,261.41","1,269.98","1,257.81",1.01M,
4/3/2024,"1,261.41","1,258.28","1,268.25","1,256.54",1.18M,
1/3/2024,"1,258.28","1,256.72","1,258.76","1,247.87",961.93,
29/02/2024,"1,252.73","1,254.55","1,264.39","1,247.70",1.09M,
28/02/2024,"1,254.55","1,237.46","1,254.55","1,236.32",970.76,
27/02/2024,"1,237.46","1,224.17","1,237.60","1,224.17",986.85,
26/02/2024,"1,224.17","1,212.00","1,225.21","1,210.52",889.75,
23/02/2024,"1,212.00","1,227.31","1,240.81","1,211.55",1.39M,
22/02/2024,"1,227.31","1,230.04","1,232.09","1,226.15",840.41,
21/02/2024,"1,230.04","1,230.06","1,234.22","1,222.92",988.85,
20/02/2024,"1,230.06","1,224.97","1,230.47","1,222.66",939.95,
19/02/2024,"1,224.97","1,209.70","1,225.48","1,209.70",1.05M,
16/02/2024,"1,209.70","1,202.50","1,210.25","1,202.50",822.64,
15/02/2024,"1,202.50","1,203.08","1,207.56","1,198.81",868.72,
7/2/2024,"1,198.53","1,188.48","1,199.52","1,188.48",685.66,
6/2/2024,"1,188.48","1,186.06","1,190.92","1,185.68",619.77,
5/2/2024,"1,186.06","1,172.55","1,188.45","1,172.55",874.80,
2/2/2024,"1,172.55","1,173.02","1,178.27","1,169.70",914.67,
1/2/2024,"1,173.02","1,164.31","1,174.50","1,162.45",670.25,
31/01/2024,"1,164.31","1,179.65","1,182.53","1,163.13",1.12M,
30/01/2024,"1,179.65","1,175.69","1,179.92","1,174.13",620.15,
29/01/2024,"1,175.69","1,175.67","1,180.46","1,174.88",666.53,
26/01/2024,"1,175.67","1,170.37","1,176.76","1,170.37",575.22,
25/01/2024,"1,170.37","1,172.97","1,173.83","1,168.50",540.54,
24/01/2024,"1,172.97","1,177.50","1,180.30","1,172.00",733.19,
23/01/2024,"1,177.50","1,182.86","1,184.74","1,173.78",683.71,
22/01/2024,"1,182.86","1,181.50","1,186.96","1,175.54",889.76,
19/01/2024,"1,181.50","1,171.50","1,181.50","1,171.47",662.89,
18/01/2024,"1,169.06","1,162.53","1,169.73","1,162.53",596.22,
17/01/2024,"1,162.53","1,161.95","1,168.46","1,160.45",769.80,
16/01/2024,"1,163.12","1,154.12","1,163.12","1,147.71",611.40,
15/01/2024,"1,154.12","1,154.70","1,163.75","1,154.12",617.15,
12/1/2024,"1,154.70","1,162.22","1,162.22","1,146.75",1.09M,
11/1/2024,"1,162.22","1,161.54","1,169.10","1,157.43",860.49,
10/1/2024,"1,161.54","1,158.59","1,166.10","1,155.94",992.76,
9/1/2024,"1,158.59","1,160.19","1,162.83","1,155.46",870.51,
8/1/2024,"1,160.19","1,154.68","1,162.56","1,154.68",905.41,
5/1/2024,"1,154.68","1,150.72","1,155.84","1,149.08",803.27,
4/1/2024,"1,150.72","1,145.49","1,160.08","1,144.32",1.18M,
3/1/2024,"1,144.17","1,131.72","1,144.17","1,128.32",719.93,
2/1/2024,"1,131.72","1,129.93","1,139.71","1,128.69",842.26,
29/12/2023,"1,129.93","1,128.93","1,135.05","1,128.93",710.85,
28/12/2023,"1,128.93","1,121.99","1,130.58","1,120.50",716.93,
27/12/2023,"1,121.99","1,122.25","1,126.47","1,121.99",776.80,
26/12/2023,"1,122.25","1,117.66","1,123.11","1,117.66",644.74,
25/12/2023,"1,117.66","1,103.06","1,118.31","1,103.06",658.54,
22/12/2023,"1,103.06","1,102.43","1,104.65","1,099.32",558.03,
21/12/2023,"1,102.43","1,100.76","1,102.43","1,094.47",521.00,
20/12/2023,"1,100.76","1,096.30","1,102.27","1,093.38",598.21,
19/12/2023,"1,096.30","1,091.88","1,096.30","1,082.29",649.91,
18/12/2023,"1,091.88","1,102.30","1,103.74","1,091.45",713.16,
15/12/2023,"1,102.30","1,110.13","1,112.79","1,102.30",749.83,
14/12/2023,"1,110.13","1,114.20","1,120.36","1,107.86",681.02,
13/12/2023,"1,114.20","1,127.63","1,131.21","1,112.08",844.04,
12/12/2023,"1,127.63","1,125.50","1,129.77","1,123.35",645.62,
11/12/2023,"1,125.50","1,124.44","1,129.15","1,120.32",700.59,
8/12/2023,"1,124.44","1,121.49","1,127.46","1,119.43",819.10,
7/12/2023,"1,121.49","1,126.43","1,129.83","1,109.51",1.33M,
6/12/2023,"1,126.43","1,115.97","1,126.43","1,115.97",853.96,
5/12/2023,"1,115.97","1,120.49","1,124.11","1,113.55",824.66,
4/12/2023,"1,120.49","1,102.16","1,123.96","1,102.16",1.12M,
1/12/2023,"1,102.16","1,094.13","1,102.20","1,090.08",603.59,
30/11/2023,"1,094.13","1,101.75","1,107.45","1,094.13",723.48,
29/11/2023,"1,102.80","1,095.43","1,105.28","1,095.43",614.96,
28/11/2023,"1,095.43","1,088.06","1,095.43","1,076.45",681.89,
27/11/2023,"1,088.06","1,095.61","1,096.84","1,085.69",595.02,
24/11/2023,"1,095.61","1,088.49","1,095.61","1,073.31",958.34,
23/11/2023,"1,088.49","1,113.82","1,118.54","1,088.49",1.03M,
22/11/2023,"1,113.82","1,110.46","1,115.47","1,103.26",946.28,
21/11/2023,"1,110.46","1,103.66","1,112.77","1,103.66",712.61,
20/11/2023,"1,103.66","1,101.19","1,111.26","1,085.32",841.47,
17/11/2023,"1,101.19","1,125.53","1,129.84","1,096.16",1.26M,
16/11/2023,"1,125.53","1,122.50","1,125.53","1,114.97",687.40,
15/11/2023,"1,122.50","1,109.73","1,132.75","1,109.73",937.96,
14/11/2023,"1,109.73","1,100.07","1,115.60","1,100.07",822.20,
13/11/2023,"1,100.07","1,103.66","1,107.91","1,093.19",789.44,
10/11/2023,"1,101.68","1,113.89","1,116.02","1,101.23",1.03M,
9/11/2023,"1,113.89","1,113.43","1,124.78","1,112.13",1.05M,
8/11/2023,"1,113.43","1,080.29","1,113.43","1,075.80",952.58,
7/11/2023,"1,080.29","1,089.66","1,089.89","1,079.42",634.51,
6/11/2023,"1,089.66","1,076.78","1,089.66","1,076.78",692.79,
3/11/2023,"1,076.78","1,075.47","1,082.23","1,071.11",756.48,
2/11/2023,"1,075.47","1,039.66","1,075.47","1,039.66",772.12,
1/11/2023,"1,039.66","1,028.19","1,039.66","1,020.01",679.89,
31/10/2023,"1,028.19","1,042.40","1,046.17","1,025.03",755.54,
30/10/2023,"1,042.40","1,054.03","1,060.39","1,042.40",533.36,
27/10/2023,"1,060.62","1,055.45","1,061.87","1,037.46",692.23,
26/10/2023,"1,055.45","1,101.66","1,101.66","1,049.71",1.18M,
25/10/2023,"1,101.66","1,105.90","1,111.39","1,100.64",539.26,
24/10/2023,"1,105.90","1,093.53","1,107.30","1,088.17",509.04,
23/10/2023,"1,093.53","1,108.03","1,108.03","1,086.54",563.10,
20/10/2023,"1,108.03","1,087.85","1,108.16","1,073.73",658.19,
19/10/2023,"1,087.85","1,103.40","1,104.03","1,087.85",649.23,
18/10/2023,"1,103.40","1,121.65","1,125.27","1,088.87",1.04M,
17/10/2023,"1,121.65","1,145.34","1,147.89","1,121.65",610.50,
16/10/2023,"1,141.42","1,154.73","1,157.46","1,140.64",676.19,
13/10/2023,"1,154.73","1,151.61","1,155.10","1,138.99",621.42,
12/10/2023,"1,151.61","1,150.81","1,156.73","1,148.11",647.18,
11/10/2023,"1,150.81","1,143.69","1,150.81","1,138.22",543.05,
10/10/2023,"1,143.69","1,137.36","1,150.34","1,137.36",671.76,
9/10/2023,"1,137.36","1,128.54","1,137.36","1,127.03",602.62,
6/10/2023,"1,128.54","1,113.89","1,129.13","1,107.40",621.62,
5/10/2023,"1,113.89","1,128.67","1,133.12","1,113.89",609.01,
4/10/2023,"1,128.67","1,118.10","1,133.79","1,106.40",682.49,
3/10/2023,"1,118.10","1,155.25","1,155.25","1,117.28",991.88,
2/10/2023,"1,155.25","1,154.15","1,161.48","1,149.63",518.24,
29/09/2023,"1,154.15","1,152.43","1,163.88","1,152.43",574.81,
28/09/2023,"1,152.43","1,153.85","1,155.39","1,136.99",691.11,
27/09/2023,"1,153.85","1,137.96","1,153.85","1,126.36",860.42,
26/09/2023,"1,137.96","1,153.20","1,163.52","1,137.96",1.05M,
25/09/2023,"1,153.20","1,193.05","1,195.62","1,153.20",1.09M,
22/09/2023,"1,193.05","1,212.74","1,212.74","1,174.57",1.39M,
21/09/2023,"1,212.74","1,226.11","1,227.88","1,211.65",963.68,
20/09/2023,"1,226.11","1,211.50","1,226.11","1,209.46",878.03,
19/09/2023,"1,211.50","1,211.81","1,219.57","1,199.85",1.00M,
18/09/2023,"1,211.81","1,227.36","1,227.36","1,203.88",845.00,
15/09/2023,"1,227.36","1,223.81","1,233.87","1,220.27",917.36,
14/09/2023,"1,223.81","1,238.39","1,244.21","1,223.03",1.23M,
13/09/2023,"1,238.39","1,245.44","1,250.61","1,232.84",1.26M,
12/9/2023,"1,245.44","1,223.63","1,245.44","1,220.85",967.87,
11/9/2023,"1,223.63","1,241.48","1,251.37","1,223.33",1.39M,
8/9/2023,"1,241.48","1,243.14","1,248.10","1,240.15",1.10M,
7/9/2023,"1,243.14","1,245.50","1,255.11","1,240.82",1.13M,
6/9/2023,"1,245.50","1,234.98","1,245.50","1,229.89",1.13M,
5/9/2023,"1,234.98","1,224.05","1,236.21","1,224.05",1.09M,
31/08/2023,"1,224.05","1,213.16","1,224.84","1,213.16",945.48,
30/08/2023,"1,213.16","1,206.10","1,213.52","1,203.51",911.99,
29/08/2023,"1,204.43","1,201.72","1,208.78","1,197.57",990.94,
28/08/2023,"1,201.72","1,183.37","1,202.02","1,183.37",882.85,
25/08/2023,"1,183.37","1,189.39","1,192.59","1,181.60",893.34,
24/08/2023,"1,189.39","1,172.56","1,189.99","1,171.33",851.54,
23/08/2023,"1,172.56","1,180.49","1,193.79","1,168.89",747.18,
22/08/2023,"1,180.49","1,179.76","1,184.43","1,149.13",1.06M,
21/08/2023,"1,179.76","1,177.99","1,188.16","1,164.63",1.08M,
18/08/2023,"1,177.99","1,233.48","1,233.48","1,177.74",1.70M,
17/08/2023,"1,233.48","1,242.58","1,243.98","1,233.48",1.11M,
16/08/2023,"1,243.26","1,234.05","1,243.48","1,234.05",930.67,
15/08/2023,"1,234.05","1,236.84","1,239.42","1,230.58",912.03,
14/08/2023,"1,236.84","1,232.21","1,239.61","1,229.04",1.11M,
11/8/2023,"1,232.21","1,220.61","1,232.21","1,213.37",1.01M,
10/8/2023,"1,220.61","1,233.99","1,238.19","1,220.61",1.01M,
9/8/2023,"1,233.99","1,242.23","1,242.23","1,231.28",1.09M,
8/8/2023,"1,242.23","1,241.42","1,246.22","1,239.01",1.19M,
7/8/2023,"1,241.42","1,233.10","1,241.42","1,230.38",1.30M,
4/8/2023,"1,225.98","1,210.95","1,228.12","1,210.95",1.13M,
3/8/2023,"1,210.95","1,219.73","1,222.35","1,209.06",1.03M,
2/8/2023,"1,220.43","1,217.56","1,223.04","1,213.18",940.81,
1/8/2023,"1,217.56","1,222.90","1,234.50","1,217.56",1.28M,
31/07/2023,"1,222.90","1,207.67","1,224.81","1,207.67",1.20M,
28/07/2023,"1,207.67","1,197.33","1,207.67","1,195.86",1.11M,
27/07/2023,"1,197.33","1,200.84","1,203.69","1,191.08",1.16M,
26/07/2023,"1,200.84","1,195.90","1,200.84","1,195.44",912.30,
25/07/2023,"1,195.90","1,190.72","1,199.27","1,190.72",1.00M,
24/07/2023,"1,190.72","1,185.90","1,193.22","1,183.39",1.04M,
21/07/2023,"1,185.90","1,172.81","1,185.90","1,172.07",988.09,
20/07/2023,"1,172.81","1,172.98","1,174.39","1,166.62",796.61,
19/07/2023,"1,172.98","1,174.09","1,178.55","1,172.98",896.65,
18/07/2023,"1,174.09","1,173.13","1,175.70","1,170.04",837.14,
17/07/2023,"1,173.13","1,171.75","1,174.89","1,168.77",914.62,
14/07/2023,"1,168.40","1,165.42","1,169.84","1,156.28",1.04M,
13/07/2023,"1,165.42","1,154.20","1,165.42","1,154.20",806.74,
12/7/2023,"1,154.20","1,151.77","1,157.43","1,149.28",788.16,
11/7/2023,"1,151.77","1,149.02","1,157.01","1,149.02",936.91,
10/7/2023,"1,149.02","1,138.07","1,149.02","1,138.07",879.43,
7/7/2023,"1,138.07","1,126.22","1,138.07","1,122.94",798.40,
6/7/2023,"1,126.22","1,134.62","1,135.81","1,122.35",921.11,
5/7/2023,"1,134.62","1,132.00","1,138.67","1,132.00",807.03,
4/7/2023,"1,132.00","1,125.50","1,132.12","1,123.49",701.31,
3/7/2023,"1,125.50","1,120.18","1,128.35","1,120.18",558.38,
30/06/2023,"1,120.18","1,125.39","1,126.33","1,120.01",617.53,
29/06/2023,"1,125.39","1,139.42","1,140.43","1,125.39",906.89,
28/06/2023,"1,138.35","1,134.33","1,140.56","1,131.86",892.14,
27/06/2023,"1,134.33","1,132.03","1,136.49","1,128.82",722.00,
26/06/2023,"1,132.03","1,129.38","1,134.00","1,119.95",1.04M,
23/06/2023,"1,129.38","1,125.30","1,130.61","1,122.62",906.63,
22/06/2023,"1,125.30","1,118.46","1,127.54","1,118.46",919.32,
21/06/2023,"1,118.46","1,112.73","1,118.46","1,110.65",875.89,
20/06/2023,"1,111.72","1,105.40","1,111.72","1,102.58",695.59,
19/06/2023,"1,105.40","1,115.22","1,117.23","1,104.73",811.31,
16/06/2023,"1,115.22","1,116.97","1,128.92","1,112.51",1.17M,
15/06/2023,"1,116.97","1,117.42","1,120.13","1,112.11",716.88,
14/06/2023,"1,117.42","1,122.46","1,129.49","1,117.42",928.60,
13/06/2023,"1,122.46","1,116.02","1,122.46","1,116.02",943.54,
12/6/2023,"1,116.02","1,110.26","1,116.02","1,100.08",797.98,
9/6/2023,"1,107.53","1,101.32","1,107.53","1,097.23",902.21,
8/6/2023,"1,101.32","1,109.54","1,115.14","1,101.32",1.32M,
7/6/2023,"1,109.54","1,108.31","1,112.28","1,104.26",1.00M,
6/6/2023,"1,108.31","1,097.82","1,108.31","1,097.82",842.76,
5/6/2023,"1,097.82","1,090.84","1,103.81","1,090.84",948.36,
2/6/2023,"1,090.84","1,084.19","1,092.24","1,083.36",1.04M,
1/6/2023,"1,078.39","1,075.17","1,078.39","1,071.61",856.81,
31/05/2023,"1,075.17","1,078.05","1,079.11","1,071.38",924.36,
30/05/2023,"1,078.05","1,074.98","1,079.31","1,071.01",922.94,
29/05/2023,"1,074.98","1,063.76","1,077.18","1,063.76",844.88,
26/05/2023,"1,063.76","1,064.63","1,067.28","1,063.76",640.72,
25/05/2023,"1,064.63","1,061.79","1,065.50","1,057.91",669.53,
24/05/2023,"1,061.79","1,065.85","1,069.61","1,060.60",794.10,
23/05/2023,"1,065.85","1,073.12","1,073.96","1,062.15",721.99,
22/05/2023,"1,070.64","1,067.07","1,070.64","1,065.88",711.11,
19/05/2023,"1,067.07","1,068.31","1,070.15","1,058.56",755.49,
18/05/2023,"1,068.31","1,060.44","1,073.41","1,060.44",649.54,
17/05/2023,"1,060.44","1,065.91","1,069.95","1,060.44",836.83,
16/05/2023,"1,065.91","1,065.71","1,069.27","1,063.65",681.38,
15/05/2023,"1,065.71","1,066.90","1,076.32","1,065.71",834.50,
12/5/2023,"1,066.90","1,057.12","1,066.90","1,053.97",725.83,
11/5/2023,"1,057.12","1,058.26","1,063.69","1,056.72",708.31,
10/5/2023,"1,058.26","1,055.62","1,058.67","1,053.34",717.42,
9/5/2023,"1,053.77","1,055.42","1,058.71","1,052.68",564.40,
8/5/2023,"1,053.44","1,040.31","1,053.44","1,040.31",655.53,
5/5/2023,"1,040.31","1,040.61","1,043.22","1,036.69",547.78,
4/5/2023,"1,040.61","1,049.12","1,049.12","1,038.18",625.81,
28/04/2023,"1,049.12","1,043.17","1,049.12","1,042.04",613.14,
27/04/2023,"1,039.63","1,040.80","1,044.25","1,037.62",511.73,
26/04/2023,"1,040.80","1,034.85","1,040.80","1,029.19",576.78,
25/04/2023,"1,034.85","1,045.87","1,045.87","1,032.49",539.59,
24/04/2023,"1,041.36","1,042.91","1,047.18","1,038.36",556.99,
21/04/2023,"1,042.91","1,049.25","1,050.40","1,041.26",553.03,
20/04/2023,"1,049.25","1,048.98","1,051.86","1,045.85",373.75,
19/04/2023,"1,048.98","1,055.02","1,058.14","1,047.47",569.68,
18/04/2023,"1,055.02","1,053.81","1,057.15","1,050.89",539.76,
17/04/2023,"1,053.81","1,052.89","1,054.72","1,049.11",453.79,
14/04/2023,"1,052.89","1,064.30","1,068.79","1,052.89",786.53,
13/04/2023,"1,064.30","1,069.45","1,070.96","1,062.26",673.04,
12/4/2023,"1,069.45","1,071.61","1,072.70","1,066.43",726.16,
11/4/2023,"1,069.46","1,065.35","1,070.56","1,056.90",697.78,
10/4/2023,"1,065.35","1,073.86","1,075.54","1,063.45",857.46,
7/4/2023,"1,069.71","1,070.91","1,072.94","1,063.70",646.00,
6/4/2023,"1,070.91","1,080.86","1,084.52","1,070.91",998.76,
5/4/2023,"1,080.86","1,078.45","1,080.86","1,074.10",793.75,
4/4/2023,"1,078.45","1,079.28","1,082.21","1,075.10",803.89,
3/4/2023,"1,079.28","1,064.64","1,079.28","1,064.64",821.31,
31/03/2023,"1,064.64","1,059.44","1,067.55","1,059.44",639.93,
30/03/2023,"1,059.44","1,056.33","1,066.23","1,056.33",633.98,
29/03/2023,"1,056.33","1,054.29","1,056.33","1,048.26",460.96,
28/03/2023,"1,054.29","1,052.25","1,059.83","1,051.75",648.10,
27/03/2023,"1,052.25","1,047.78","1,053.78","1,041.99",556.95,
24/03/2023,"1,046.79","1,045.10","1,052.29","1,044.02",579.74,
23/03/2023,"1,045.10","1,040.54","1,045.10","1,030.93",431.45,
22/03/2023,"1,040.54","1,032.43","1,042.84","1,032.43",458.78,
21/03/2023,"1,032.43","1,023.10","1,036.15","1,017.05",474.89,
20/03/2023,"1,023.10","1,045.14","1,045.14","1,022.71",567.36,
17/03/2023,"1,045.14","1,047.40","1,055.42","1,043.54",564.93,
16/03/2023,"1,047.40","1,062.19","1,062.19","1,043.65",532.93,
15/03/2023,"1,062.19","1,040.13","1,062.55","1,040.13",622.86,
14/03/2023,"1,040.13","1,052.80","1,052.80","1,034.72",621.19,
13/03/2023,"1,052.80","1,053.00","1,055.58","1,045.46",625.07,
10/3/2023,"1,053.00","1,055.95","1,055.95","1,046.31",508.59,
9/3/2023,"1,055.95","1,049.18","1,060.56","1,049.18",609.04,
8/3/2023,"1,049.18","1,037.84","1,049.18","1,027.80",510.28,
7/3/2023,"1,037.84","1,027.18","1,043.92","1,027.18",473.17,
6/3/2023,"1,027.18","1,024.77","1,042.43","1,024.77",421.90,
3/3/2023,"1,024.77","1,038.10","1,041.82","1,022.78",447.72,
