Date,OFR FSI,Emerging markets
2/26/2024,-1.991,-0.165
2/27/2024,-2.017,-0.167
2/28/2024,-1.996,-0.159
2/29/2024,-2.001,-0.157
3/1/2024,-1.946,-0.151
3/4/2024,-1.891,-0.154
3/5/2024,-1.825,-0.14
3/6/2024,-1.838,-0.141
3/7/2024,-1.821,-0.139
3/8/2024,-1.771,-0.139
3/11/2024,-1.735,-0.147
3/12/2024,-1.923,-0.161
3/13/2024,-2.031,-0.169
3/14/2024,-2.026,-0.181
3/15/2024,-2.006,-0.175
3/18/2024,-2.034,-0.175
3/19/2024,-2.122,-0.17
3/20/2024,-2.115,-0.17
3/21/2024,-2.158,-0.185
3/22/2024,-2.071,-0.174
3/25/2024,-2.138,-0.178
3/26/2024,-2.212,-0.177
3/27/2024,-2.222,-0.171
3/28/2024,-2.207,-0.185
3/29/2024,-2.16,-0.186
4/1/2024,-2.059,-0.194
4/2/2024,-1.97,-0.192
4/3/2024,-1.532,-0.12
4/4/2024,-1.92,-0.187
4/5/2024,-1.849,-0.199
4/8/2024,-1.923,-0.207
4/9/2024,-1.932,-0.203
4/10/2024,-1.911,-0.231
4/11/2024,-1.869,-0.22
4/12/2024,-1.603,-0.198
4/15/2024,-1.476,-0.197
4/16/2024,-1.261,-0.186
4/17/2024,-1.336,-0.178
4/18/2024,-1.485,-0.191
4/19/2024,-1.307,-0.188
4/22/2024,-1.574,-0.193
4/23/2024,-1.747,-0.196
4/24/2024,-1.75,-0.199
4/25/2024,-1.631,-0.2
4/26/2024,-1.695,-0.202
4/29/2024,-1.745,-0.2
4/30/2024,-1.671,-0.198
5/1/2024,-1.651,-0.184
5/2/2024,-1.716,-0.184
5/3/2024,-1.878,-0.186
5/6/2024,-1.888,-0.19
5/7/2024,-1.978,-0.187
5/8/2024,-1.938,-0.197
5/9/2024,-2.017,-0.19
5/10/2024,-2.116,-0.2
5/13/2024,-2.053,-0.201
5/14/2024,-2.076,-0.196
5/15/2024,-2.198,-0.197
5/16/2024,-2.285,-0.216
5/17/2024,-2.363,-0.221
5/20/2024,-2.376,-0.226
5/21/2024,-2.41,-0.219
5/22/2024,-2.343,-0.219
5/23/2024,-2.361,-0.223
5/24/2024,-2.368,-0.216
5/27/2024,-2.374,-0.217
5/28/2024,-2.372,-0.208
5/29/2024,-2.208,-0.227
5/30/2024,-2.159,-0.213
5/31/2024,-2.251,-0.201
6/3/2024,-2.258,-0.195
6/4/2024,-2.149,-0.179
6/5/2024,-2.176,-0.175
6/6/2024,-2.268,-0.178
6/7/2024,-2.33,-0.2
6/10/2024,-2.18,-0.207
6/11/2024,-2.058,-0.193
6/12/2024,-2.17,-0.196
6/13/2024,-2.069,-0.186
6/14/2024,-1.806,-0.18
6/17/2024,-1.777,-0.186
6/18/2024,-1.884,-0.182
6/19/2024,-1.92,-0.186
6/20/2024,-1.909,-0.19
6/21/2024,-1.899,-0.187
6/24/2024,-1.871,-0.182
6/25/2024,-1.905,-0.185
6/26/2024,-1.88,-0.195
6/27/2024,-1.949,-0.186
6/28/2024,-1.941,-0.184
7/1/2024,-2.084,-0.185
7/2/2024,-2.103,-0.175
7/3/2024,-2.173,-0.177
7/4/2024,-2.201,-0.18
7/5/2024,-2.235,-0.176
7/8/2024,-2.298,-0.183
7/9/2024,-2.295,-0.186
7/10/2024,-2.266,-0.187
7/11/2024,-2.314,-0.192
7/12/2024,-2.291,-0.187
7/15/2024,-2.249,-0.189
7/16/2024,-2.214,-0.179
7/17/2024,-2.124,-0.172
7/18/2024,-2.031,-0.177
7/19/2024,-1.932,-0.176
7/22/2024,-2.028,-0.176
7/23/2024,-2.087,-0.179
7/24/2024,-1.836,-0.178
7/25/2024,-1.637,-0.168
7/26/2024,-1.753,-0.16
7/29/2024,-1.723,-0.163
7/30/2024,-1.632,-0.156
7/31/2024,-1.749,-0.153
8/1/2024,-1.506,-0.144
8/2/2024,-0.588,-0.105
8/5/2024,1.913,-0.074
8/6/2024,0.478,-0.098
8/7/2024,0.087,-0.118
8/8/2024,-0.038,-0.123
8/9/2024,-0.31,-0.128
8/12/2024,-0.317,-0.123
8/13/2024,-0.789,-0.121
8/14/2024,-1.132,-0.129
8/15/2024,-1.498,-0.146
8/16/2024,-1.573,-0.148
8/19/2024,-1.472,-0.155
8/20/2024,-1.414,-0.15
8/21/2024,-1.43,-0.149
8/22/2024,-1.402,-0.156
8/23/2024,-1.521,-0.148
8/26/2024,-1.497,-0.158
8/27/2024,-1.586,-0.156
8/28/2024,-1.555,-0.157
8/29/2024,-1.647,-0.161
8/30/2024,-1.776,-0.174
9/2/2024,-1.764,-0.173
9/3/2024,-1.451,-0.152
9/4/2024,-1.06,-0.132
9/5/2024,-1.003,-0.138
9/6/2024,-0.836,-0.138
9/9/2024,-1.074,-0.131
9/10/2024,-1.06,-0.119
9/11/2024,-1.113,-0.121
9/12/2024,-1.277,-0.134
9/13/2024,-1.219,-0.139
9/16/2024,-1.151,-0.14
9/17/2024,-1.244,-0.153
9/18/2024,-1.237,-0.167
9/19/2024,-1.675,-0.175
9/20/2024,-1.68,-0.178
9/23/2024,-1.63,-0.178
9/24/2024,-1.563,-0.181
9/25/2024,-1.614,-0.195
9/26/2024,-1.595,-0.207
9/27/2024,-1.486,-0.207
9/30/2024,-1.503,-0.222
10/1/2024,-1.33,-0.218
10/2/2024,-1.301,-0.229
10/3/2024,-1.27,-0.236
10/4/2024,-1.498,-0.255
10/7/2024,-1.186,-0.256
10/8/2024,-1.129,-0.242
10/9/2024,-1.254,-0.251
10/10/2024,-1.378,-0.247
10/11/2024,-1.438,-0.249
10/14/2024,-1.526,-0.253
10/15/2024,-1.483,-0.247
10/16/2024,-1.477,-0.246
10/17/2024,-1.549,-0.256
10/18/2024,-1.635,-0.26
10/21/2024,-1.599,-0.268
10/22/2024,-1.496,-0.257
10/23/2024,-1.325,-0.257
10/24/2024,-1.341,-0.253
10/25/2024,-1.196,-0.262
10/28/2024,-2.325,-0.265
10/29/2024,-1.289,-0.261
10/30/2024,-1.398,-0.269
10/31/2024,-1.132,-0.264
11/1/2024,-1.224,-0.278
11/4/2024,-1.223,-0.268
11/5/2024,-1.441,-0.268
11/6/2024,-1.863,-0.285
11/7/2024,-1.889,-0.281
11/8/2024,-1.985,-0.289
11/11/2024,-1.981,-0.285
11/12/2024,-1.948,-0.294
11/13/2024,-1.914,-0.29
11/14/2024,-1.92,-0.288
11/15/2024,-1.737,-0.198
11/18/2024,-1.658,-0.188
11/19/2024,-1.631,-0.191
11/20/2024,-1.577,-0.196
11/21/2024,-1.472,-0.196
11/22/2024,-1.647,-0.192
11/25/2024,-1.908,-0.259
11/26/2024,-1.882,-0.266
11/27/2024,-1.755,-0.26
11/28/2024,-1.733,-0.257
11/29/2024,-1.845,-0.26
12/2/2024,-1.949,-0.267
12/3/2024,-1.865,-0.279
12/4/2024,-1.971,-0.273
12/5/2024,-1.984,-0.275
12/6/2024,-2.02,-0.276
12/9/2024,-2.011,-0.292
12/10/2024,-1.942,-0.293
12/11/2024,-2.061,-0.299
12/12/2024,-2.06,-0.308
12/13/2024,-2.027,-0.311
12/16/2024,-2.044,-0.304
12/17/2024,-1.966,-0.296
12/18/2024,-1.473,-0.32
12/19/2024,-1.269,-0.295
12/20/2024,-1.518,-0.283
12/23/2024,-1.673,-0.294
12/24/2024,-1.9,-0.294
12/25/2024,-1.816,-0.294
12/26/2024,-1.812,-0.29
12/27/2024,-1.794,-0.298
12/30/2024,-1.625,-0.278
12/31/2024,-1.643,-0.296
